cuisinetype,restaurantid,restaurantname,segment,subregion,growthfactor,aov,monthlyorders,instoreorders,instorerevenue,ubereatsorders,doordashorders,selfdeliveryorders,ubereatsrevenue,doordashrevenue,selfdeliveryrevenue,cogsrate,opexrate,commissionrate,deliveryradiuskm,deliverycostperorder,sd_deliverytotalcost,instorenetprofit,ubereatsnetprofit,doordashnetprofit,selfdeliverynetprofit,instoreshare,ue_share,dd_share,sd_share,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance
Kebabs/Mediterranean,25558,Spice Cafe,Cafe,North Shore,1.03,31.21,1210,139,4338.19,589,321,161,18382.69,10018.41,5024.81,0.260982005298138,0.377487498149276,0.33,12,3.54,569.94,1568.39,579.62,315.89,1246.68,0.13,0.55,0.3,0.15,1246.3,0.36153049655258607,0.8500000000000001,0.009917355371900827,-0.2854803415608862,37764.1,3710.58,0.8851239669421487,0.13
Kebabs/Mediterranean,25475,Ottoman Eatery,Full-service,South Auckland,1.05,32.63,556,96,3132.48,253,138,69,8255.39,4502.94,2251.47,0.357650327438023,0.46010667392984,0.29,13,3.84,264.96,570.87,-889.58,-485.22,145.35,0.21,0.55,0.3,0.15,583.8000000000001,0.182242998632137,0.8500000000000001,0.023381294964028777,-0.8677060146202045,18142.28,-658.58,0.8273381294964028,0.21
Kebabs/Mediterranean,25344,Spice Grill,QSR,North Shore,1.03,31.78,992,121,3845.38,479,261,131,15222.62,8294.58,4163.18,0.259586884006858,0.444023559708148,0.28,6,1.77,231.87,1139.73,249.49,135.94,1002.05,0.14,0.55,0.3,0.15,1021.76,0.2963895562849941,0.8500000000000001,0.006048387096774193,-0.4359911040671177,31525.760000000002,2527.21,0.8780241935483871,0.14
Pizza,26112,Lucky Pizza Grill,Full-service,South Auckland,1.05,38.94,1136,352,13706.88,274,157,353,10669.56,6113.58,13745.82,0.395483180938754,0.512464524642564,0.3,12,3.54,1249.62,1261.75,-2218.71,-1271.3,15.71,0.45,0.35,0.2,0.45,1192.8,0.09205229441868201,0.55,0.01056338028169014,-1.1419364326706785,44235.84,-2212.55,0.6901408450704226,0.45
Pizza,25380,Top Pizza Bistro,Ghost Kitchen,West Auckland,1.04,44.93,1280,105,4717.65,411,235,529,18466.23,10558.55,23767.97,0.288379963859916,0.343913668871392,0.31,16,4.72,2496.88,1734.71,1065.62,609.3,6242.75,0.09,0.35,0.2,0.45,1331.2,0.367706367268692,0.55,0.0125,1.0625096877376807,57510.399999999994,9652.380000000001,0.9179687500000001,0.09
Pizza,25774,Urban Pizza Grill,Full-service,North Shore,1.03,36.86,1156,385,14191.1,270,154,347,9952.2,5676.44,12790.42,0.35236691699829,0.470903452159837,0.29,4,1.18,409.46,2507.99,-1127.29,-642.97,1850.99,0.5,0.35,0.2,0.45,1190.68,0.1767296308418731,0.55,0.0034602076124567475,-0.37193418569275316,42610.16,2588.72,0.6669550173010379,0.5
Pizza,26463,King Pizza Bistro,Full-service,South Auckland,1.05,43.67,1315,395,17249.65,322,184,414,14061.74,8035.28,18079.38,0.365248476399574,0.474028118723072,0.28,4,1.18,488.52,2772.42,-1677.24,-958.42,2417.26,0.43,0.35,0.2,0.45,1380.75,0.16072340487735404,0.55,0.003041825095057034,-0.3036012235459395,57426.05,2554.0200000000004,0.6996197718631179,0.43
Pizza,25086,Urban Pizza Eatery,Cafe,CBD,0.99,37.54,1551,481,18056.74,374,214,482,14039.96,8033.56,18094.28,0.221766426768154,0.386539075057954,0.31,5,1.48,713.36,7072.73,1146.99,656.3,6374.07,0.45,0.35,0.2,0.45,1535.49,0.391694498173892,0.55,0.003223726627981947,1.6511399053718188,58224.54,15250.089999999998,0.6898774983881367,0.45
Pizza,25882,Classic Pizza Grill,Ghost Kitchen,West Auckland,1.04,42.19,1058,69,2911.11,346,198,445,14597.74,8353.62,18774.55,0.253875967266504,0.27200572937727,0.27,9,2.66,1183.7,1380.21,2979.67,1705.13,7717.66,0.07,0.35,0.2,0.45,1100.32,0.47411830335622596,0.55,0.008506616257088847,1.6893161299295334,44637.020000000004,13782.67,0.9347826086956522,0.07
Pizza,25780,Lucky Pizza Eatery,Full-service,West Auckland,1.04,32.31,1698,602,19450.62,384,219,493,12407.04,7075.89,15928.83,0.37472741433885,0.536548694083467,0.31,12,3.54,1745.22,1725.73,-2745.38,-1565.73,-331.95,0.55,0.35,0.2,0.45,1765.92,0.08872389157768312,0.55,0.007067137809187279,-1.1762950918940356,54862.380000000005,-2917.33,0.6454652532391049,0.55
Pizza,25449,King Pizza Tavern,Cafe,CBD,0.99,33.24,1773,469,15589.56,456,261,587,15157.44,8675.64,19511.88,0.212204296216369,0.350974699202925,0.32,9,2.66,1561.42,6809.85,1770.71,1013.5,6961.78,0.36,0.35,0.2,0.45,1755.27,0.43682100458070594,0.55,0.005076142131979695,1.5571153560631004,58934.520000000004,16555.84,0.7354765933446137,0.36
Pizza,25373,Top Pizza Tavern,Full-service,CBD,0.99,37.38,1251,422,15774.36,290,166,373,10840.2,6205.08,13942.74,0.391263067803811,0.527080510440283,0.28,13,3.84,1432.32,1288.08,-2150.08,-1230.74,-293.81,0.51,0.35,0.2,0.45,1238.49,0.08165642175590593,0.55,0.010391686650679457,-1.1548811629160447,46762.38,-2386.5499999999997,0.662669864108713,0.51
Pizza,25038,King Pizza Grill,QSR,West Auckland,1.04,37.49,578,100,3749.0,167,96,215,6260.83,3599.04,8060.35,0.274961324650794,0.424550715275109,0.32,15,4.43,952.45,1126.53,-122.16,-70.22,1469.59,0.21,0.35,0.2,0.45,601.12,0.30048796007409706,0.55,0.025951557093425604,-0.39442656570149426,21669.22,2403.74,0.8269896193771626,0.21
Pizza,25006,Lucky Pizza Cafe,QSR,West Auckland,1.04,36.59,617,111,4061.49,177,101,228,6476.43,3695.59,8342.52,0.206805597655475,0.410740737128071,0.28,5,1.48,337.44,1553.33,663.53,378.63,2853.19,0.22,0.35,0.2,0.45,641.6800000000001,0.38245366521645396,0.55,0.008103727714748784,0.06886749428739174,22576.03,5448.68,0.8200972447325771,0.22
Pizza,26142,Top Pizza Eatery,Cafe,CBD,0.99,35.99,893,178,6406.22,250,143,322,8997.5,5146.57,11588.78,0.241009941715747,0.441597330896184,0.29,12,3.54,1139.88,2033.29,246.47,140.98,2538.31,0.25,0.35,0.2,0.45,884.0699999999999,0.317392727388069,0.55,0.013437849944008958,-0.019723670752986998,32139.07,4959.049999999999,0.8006718924972004,0.25
Pizza,25392,Urban Pizza Corner,QSR,South Auckland,1.05,46.88,1499,270,12657.6,430,246,553,20158.4,11532.48,25924.64,0.279234420564026,0.354903346952051,0.3,5,1.48,818.44,4630.94,1327.68,759.55,8666.41,0.22,0.35,0.2,0.45,1573.95,0.365862232483923,0.55,0.00333555703802535,2.281895731057226,70273.12,15384.58,0.8198799199466312,0.22
Pizza,26564,Urban Pizza House,QSR,CBD,0.99,35.24,1210,264,9303.36,331,189,426,11664.44,6660.36,15012.24,0.240514187514782,0.418890317482874,0.3,11,3.25,1384.5,3168.68,473.52,270.38,3728.6,0.28,0.35,0.2,0.45,1197.9,0.340595495002344,0.55,0.00909090909090909,0.36532204560492504,42640.4,7641.18,0.7818181818181819,0.28
Pizza,25025,Top Pizza Grill,Full-service,North Shore,1.03,31.92,1930,510,16279.2,497,284,639,15864.24,9065.28,20396.88,0.390945377526805,0.534093063115142,0.3,12,3.54,2262.06,1220.31,-3570.06,-2040.04,-733.08,0.36,0.35,0.2,0.45,1987.9,0.07496155935805293,0.55,0.0062176165803108805,-1.4700148382458436,61605.600000000006,-5122.87,0.7357512953367875,0.36
Pizza,25106,Urban Pizza Diner,Ghost Kitchen,West Auckland,1.04,34.66,648,30,1039.8,216,124,278,7486.56,4297.84,9635.48,0.292292550276034,0.295013707689941,0.28,13,3.84,1067.52,429.12,993.42,570.3,2908.98,0.05,0.35,0.2,0.45,673.9200000000001,0.412693742034025,0.55,0.020061728395061727,-0.05610466127953454,22459.68,4901.82,0.9537037037037037,0.05
Pizza,25139,Urban Pizza Grill,Ghost Kitchen,South Auckland,1.05,32.66,744,35,1143.1,248,142,319,8099.68,4637.72,10418.54,0.251355279691052,0.216788948315661,0.32,15,4.43,1413.17,607.96,1715.96,982.53,4127.99,0.05,0.35,0.2,0.45,781.2,0.531855771993287,0.55,0.020161290322580645,0.2530876991260553,24299.04,7434.44,0.9529569892473119,0.05
Pizza,26257,Classic Pizza Eatery,QSR,West Auckland,1.04,35.1,1333,275,9652.5,370,212,476,12987.0,7441.2,16707.6,0.269191359058023,0.41315082681831,0.31,8,2.36,1123.36,3066.19,99.45,56.98,4183.94,0.26,0.35,0.2,0.45,1386.32,0.317657814123667,0.55,0.006001500375093774,0.3258632035785836,46788.3,7406.5599999999995,0.7936984246061516,0.26
Pizza,25369,Lucky Pizza Bistro,Cafe,South Auckland,1.05,38.81,1624,355,13777.55,444,254,571,17231.64,9857.74,22160.51,0.213594257980585,0.397822910523973,0.33,10,2.95,1684.45,5353.72,1009.48,577.49,6926.74,0.28,0.35,0.2,0.45,1705.2,0.38858283149544204,0.55,0.006157635467980296,1.5057138719300287,63027.44,13867.43,0.7814039408866995,0.28
Pizza,26111,Urban Pizza Kitchen,QSR,North Shore,1.03,42.32,1855,346,14642.72,528,302,679,22344.96,12780.64,28735.28,0.226639509219676,0.395567658729851,0.27,3,0.89,604.31,5531.91,2408.63,1377.66,10251.67,0.23,0.35,0.2,0.45,1910.65,0.377792832050473,0.55,0.0016172506738544475,2.735507560346892,78503.6,19569.870000000003,0.813477088948787,0.23
Pizza,25492,Lucky Pizza Tavern,QSR,South Auckland,1.05,36.23,1746,303,10977.69,505,289,649,18296.15,10470.47,23513.27,0.259713232722133,0.429588017426431,0.32,7,2.07,1343.43,3410.75,-170.18,-97.39,5962.11,0.21,0.35,0.2,0.45,1833.3000000000002,0.310698749851436,0.55,0.004009163802978236,0.6223449742890118,63257.58,9105.29,0.8264604810996563,0.21
Pizza,25682,Top Pizza House,Full-service,North Shore,1.03,46.34,1569,543,25162.62,359,205,462,16636.06,9499.7,21409.08,0.373308735329192,0.462983097415417,0.28,15,4.43,2046.66,4119.33,-1934.64,-1104.74,1458.18,0.53,0.35,0.2,0.45,1616.07,0.16370816725539106,0.55,0.009560229445506692,-0.2778058764162291,72707.46,2538.1299999999997,0.6539196940726577,0.53
Pizza,26103,King Pizza Bistro,QSR,North Shore,1.03,39.15,1914,383,14994.45,536,306,689,20984.4,11979.9,26974.35,0.222852778360248,0.388389316829853,0.31,11,3.25,2239.25,5829.21,1652.69,943.51,8247.24,0.25,0.35,0.2,0.45,1971.42,0.388757904809899,0.55,0.005747126436781609,1.9914337084433356,74933.1,16672.65,0.7998955067920585,0.25
Pizza,26574,Urban Pizza Tavern,Cafe,West Auckland,1.04,44.39,2103,545,24192.55,545,312,701,24192.55,13849.68,31117.39,0.227275923360139,0.405208936799318,0.3,10,2.95,2067.95,8891.13,1633.36,935.06,9368.16,0.35,0.35,0.2,0.45,2187.12,0.36751513984054296,0.55,0.004755111745126011,3.144072604753246,93352.17,20827.71,0.7408464098906324,0.35
Pizza,25092,Top Pizza Grill,Full-service,CBD,0.99,38.56,1452,392,15115.52,371,212,477,14305.76,8174.72,18393.12,0.368413513898849,0.490756772225723,0.3,12,3.54,1688.58,2128.71,-2277.05,-1301.17,901.72,0.37,0.35,0.2,0.45,1437.48,0.14082971387542798,0.55,0.008264462809917356,-0.866151044198647,55989.119999999995,-547.7900000000002,0.7300275482093664,0.37
Pizza,26346,King Pizza Diner,Ghost Kitchen,South Auckland,1.05,34.82,1559,74,2576.68,520,297,668,18106.4,10341.54,23259.76,0.251541353319772,0.346690253505949,0.32,10,2.95,1970.6,1035.23,1480.53,845.61,7374.44,0.05,0.35,0.2,0.45,1636.95,0.40176839317427904,0.55,0.006414368184733804,0.8086627618513619,54284.380000000005,10735.81,0.9525336754329697,0.05
Pizza,25094,Urban Pizza Tavern,Full-service,CBD,0.99,35.58,1372,457,16260.06,320,183,412,11385.6,6511.14,14658.96,0.392297586519271,0.478353368979879,0.31,11,3.25,1339.0,2103.22,-2056.82,-1176.24,557.12,0.5,0.35,0.2,0.45,1358.28,0.12934904450085005,0.55,0.008017492711370262,-0.8629900511444641,48815.76,-572.7200000000004,0.6669096209912536,0.5
Pizza,25420,Lucky Pizza Corner,QSR,South Auckland,1.05,38.11,1361,236,8993.96,394,225,506,15015.34,8574.75,19283.66,0.217586544938386,0.420943735772744,0.3,14,4.13,2089.78,3251.04,922.99,527.09,4880.68,0.21,0.35,0.2,0.45,1429.05,0.36146971928886995,0.55,0.010286554004408524,0.7719451582649633,51867.71,9581.8,0.8265980896399706,0.21
Pizza,26460,King Pizza Diner,QSR,CBD,0.99,42.77,594,103,4405.31,172,98,221,7356.44,4191.46,9452.17,0.211001245379448,0.424304420920089,0.29,5,1.48,327.08,1606.59,549.48,313.08,3120.07,0.21,0.35,0.2,0.45,588.06,0.364694333700463,0.55,0.008417508417508417,0.23715192284783063,25405.379999999997,5589.219999999999,0.8265993265993267,0.21
Pizza,25772,King Pizza Diner,Full-service,West Auckland,1.04,44.69,1130,381,17026.89,262,150,337,11708.78,6703.5,15060.53,0.354959928162862,0.479285536636598,0.32,16,4.72,1590.64,2822.28,-1806.03,-1033.98,905.71,0.51,0.35,0.2,0.45,1175.2,0.16575453520054007,0.55,0.01415929203539823,-0.6082921366184816,50499.7,887.9800000000002,0.6628318584070796,0.51
Pizza,25745,Lucky Pizza House,Cafe,North Shore,1.03,38.54,2039,561,21620.94,517,296,665,19925.18,11407.84,25629.1,0.253008397165686,0.351952241081744,0.32,9,2.66,1768.9,8541.12,1495.17,856.04,8355.6,0.38,0.35,0.2,0.45,2100.17,0.39503936175257004,0.55,0.004413928396272682,2.3691940103444407,78583.06,19247.93,0.7248651299656694,0.38
Pizza,25786,King Pizza Corner,Cafe,South Auckland,1.05,32.3,1390,312,10077.6,377,216,485,12177.1,6976.8,15665.5,0.224799485262483,0.363931142981164,0.3,6,1.77,858.45,4144.61,1354.94,776.3,5584.29,0.29,0.35,0.2,0.45,1459.5,0.4112693717563529,0.55,0.004316546762589928,0.8479379443244229,44897.0,11860.14,0.7755395683453238,0.29
Pizza,25962,Urban Pizza Cafe,Cafe,South Auckland,1.05,42.26,869,252,10649.52,216,123,278,9128.16,5197.98,11748.28,0.256736692748964,0.449217923730612,0.28,4,1.18,328.04,3131.44,128.21,73.01,3126.49,0.41,0.35,0.2,0.45,912.45,0.294045383520424,0.55,0.004602991944764097,0.3809636266682374,36723.94,6459.15,0.7100115074798619,0.41
Pizza,26610,King Pizza Bistro,Cafe,CBD,0.99,42.19,1103,309,13036.71,278,159,357,11728.82,6708.21,15061.83,0.241353793535382,0.448946317541413,0.31,3,0.89,317.73,4037.47,-3.52,-2.01,4346.92,0.39,0.35,0.2,0.45,1091.97,0.309699888923205,0.55,0.0027198549410698096,0.722506533434245,46535.57,8378.86,0.7198549410698096,0.39
Pizza,26491,Lucky Pizza Bistro,QSR,South Auckland,1.05,42.76,1276,271,11587.96,352,201,452,15051.52,8594.76,19327.52,0.210227783732116,0.438780712056905,0.3,18,5.31,2400.12,4067.28,767.5,438.26,4383.68,0.27,0.35,0.2,0.45,1339.8,0.350991504210979,0.55,0.014106583072100314,0.9744736457341465,54561.759999999995,9656.720000000001,0.7876175548589343,0.27
Pizza,26505,Classic Pizza Cafe,Full-service,South Auckland,1.05,40.96,1414,418,17121.28,349,199,448,14295.04,8151.04,18350.08,0.369314089196268,0.513505963794887,0.27,8,2.36,1057.28,2006.27,-2184.57,-1245.64,1092.98,0.42,0.35,0.2,0.45,1484.7,0.11717994700884504,0.55,0.005657708628005658,-0.8340635633665445,57917.44,-330.96000000000026,0.7043847241867044,0.42
Pizza,25292,Lucky Pizza Grill,QSR,West Auckland,1.04,34.98,1162,217,7590.66,331,189,425,11578.38,6611.22,14866.5,0.236099762544036,0.438484684517607,0.28,18,5.31,2256.75,2470.12,525.84,300.25,2581.04,0.23,0.35,0.2,0.45,1208.48,0.325415552938357,0.55,0.01549053356282272,0.09524004758425303,40646.76,5877.25,0.8132530120481927,0.23
Pizza,25186,King Pizza Bistro,Cafe,North Shore,1.03,44.93,1146,250,11232.5,314,179,403,14108.02,8042.47,18106.79,0.21141081430018,0.359518893412314,0.33,9,2.66,1071.98,4819.53,1397.69,796.77,6697.11,0.28,0.35,0.2,0.45,1180.38,0.42907029228750604,0.55,0.007853403141361256,1.8358254576364708,51489.78,13711.099999999999,0.7818499127399651,0.28
Pizza,26114,King Pizza Eatery,Cafe,South Auckland,1.05,40.25,942,228,9177.0,250,143,321,10062.5,5755.75,12920.25,0.275714058354497,0.384198272461072,0.32,11,3.25,1043.25,3120.98,202.13,115.62,3350.77,0.32,0.35,0.2,0.45,989.1,0.340087669184431,0.55,0.01167728237791932,0.3822938983234845,37915.5,6789.5,0.7579617834394905,0.32
Pizza,25876,Classic Pizza Diner,Full-service,West Auckland,1.04,40.51,1837,612,24792.12,429,245,551,17378.79,9924.95,22321.01,0.376616796280723,0.496469203196466,0.28,9,2.66,1465.66,3146.47,-2660.45,-1519.37,1367.19,0.5,0.35,0.2,0.45,1910.48,0.1269140005228111,0.55,0.004899292324442025,-0.7192271299448534,74416.87,333.84000000000015,0.6668481219379423,0.5
Pizza,25390,Classic Pizza Diner,QSR,West Auckland,1.04,34.08,958,209,7122.72,262,150,337,8928.96,5112.0,11484.96,0.251370042897761,0.351589107490145,0.31,13,3.84,1294.08,2828.01,777.18,444.95,3265.92,0.28,0.35,0.2,0.45,996.32,0.39704084961209407,0.55,0.013569937369519834,0.2807473314683843,32648.64,7316.0599999999995,0.7818371607515657,0.28
Pizza,25244,Urban Pizza Cafe,Full-service,North Shore,1.03,35.17,761,221,7772.57,189,108,243,6647.13,3798.36,8546.31,0.38773919926025,0.496896873624064,0.28,9,2.66,646.38,896.67,-1094.36,-625.35,339.56,0.41,0.35,0.2,0.45,783.83,0.115363927115686,0.55,0.011826544021024968,-0.8486847371525534,26764.370000000003,-483.47999999999996,0.7095926412614979,0.41
Pizza,26149,Classic Pizza Bistro,Cafe,West Auckland,1.04,39.35,1881,575,22626.25,457,261,588,17982.95,10270.35,23137.8,0.249205620121211,0.392973104561679,0.32,13,3.84,2257.92,8096.15,680.14,388.44,6021.28,0.44,0.35,0.2,0.45,1956.24,0.35782127531710994,0.55,0.006911217437533227,1.7574998724528743,74017.34999999999,15186.009999999998,0.6943115364167998,0.44
Pizza,25448,Urban Pizza Tavern,QSR,West Auckland,1.04,44.34,754,160,7094.4,208,119,267,9222.72,5276.46,11838.78,0.203992223143578,0.406685894890688,0.28,4,1.18,315.06,2762.01,1008.25,576.83,4294.04,0.27,0.35,0.2,0.45,784.1600000000001,0.38932188196573403,0.55,0.005305039787798408,0.8482143585378232,33432.36,8641.130000000001,0.7877984084880636,0.27
Pizza,25032,Urban Pizza House,Ghost Kitchen,South Auckland,1.05,41.06,949,45,1847.7,316,181,407,12974.96,7431.86,16711.42,0.282779273379128,0.280021977855358,0.32,12,3.54,1440.78,807.81,1520.65,871.0,5865.43,0.05,0.35,0.2,0.45,996.45,0.437198748765514,0.55,0.012644889357218124,0.801807679860017,38965.94,9064.89,0.952581664910432,0.05
Pizza,25045,King Pizza Diner,QSR,South Auckland,1.05,46.66,1516,322,15024.52,418,239,537,19503.88,11151.74,25056.42,0.210184778869152,0.444766892120242,0.32,8,2.36,1267.32,5184.19,488.54,279.33,7378.36,0.27,0.35,0.2,0.45,1591.8,0.345048329010606,0.55,0.005277044854881266,1.8610898063035093,70736.56,13330.419999999998,0.7875989445910291,0.27
Pizza,26259,Classic Pizza House,Ghost Kitchen,South Auckland,1.05,45.51,551,36,1638.36,180,103,232,8191.8,4687.53,10558.32,0.264104922662955,0.221715733525343,0.28,10,2.95,684.4,842.41,1918.35,1097.72,4744.47,0.07,0.35,0.2,0.45,578.5500000000001,0.514179343811702,0.55,0.018148820326678767,0.8837193262333571,25076.01,8602.95,0.9346642468239565,0.07
Pizza,25411,Top Pizza Cafe,QSR,CBD,0.99,33.7,921,190,6403.0,256,146,329,8627.2,4920.2,11087.3,0.213650381229818,0.382427730807103,0.32,14,4.13,1358.77,2586.31,724.01,412.91,3119.63,0.26,0.35,0.2,0.45,911.79,0.40392188796307904,0.55,0.01520086862106406,0.20133311771918613,31037.7,6842.86,0.7937024972855592,0.26
Pizza,25156,Urban Pizza Corner,Cafe,CBD,0.99,31.97,796,219,7001.43,202,115,260,6457.94,3676.55,8312.2,0.26826592143625,0.427995915315114,0.31,10,2.95,767.0,2126.6,-40.44,-23.02,1757.73,0.38,0.35,0.2,0.45,788.04,0.303738163248636,0.55,0.01256281407035176,-0.25856919184752253,25448.12,3820.87,0.7248743718592966,0.38
Pizza,25521,Urban Pizza Bistro,QSR,South Auckland,1.05,39.54,1492,278,10992.12,425,243,546,16804.5,9608.22,21588.84,0.207473446819931,0.400803267979063,0.33,5,1.48,808.08,4305.87,1037.23,593.05,7648.77,0.23,0.35,0.2,0.45,1566.6000000000001,0.39172328520100597,0.55,0.003351206434316354,1.5012729830496636,58993.68000000001,13584.920000000002,0.8136729222520106,0.23
Pizza,26007,Classic Pizza Tavern,Full-service,North Shore,1.03,34.82,2201,672,23399.04,535,306,688,18628.7,10654.92,23956.16,0.353792431158945,0.525969896628521,0.31,18,5.31,3653.28,2813.45,-3535.03,-2021.9,-772.85,0.44,0.35,0.2,0.45,2267.03,0.12023767221253401,0.55,0.00817810086324398,-1.295794949388119,76638.82,-3516.3300000000004,0.6946842344388914,0.44
Pizza,26061,Lucky Pizza Cafe,Full-service,North Shore,1.03,44.18,614,172,7598.96,155,88,199,6847.9,3887.84,8791.82,0.355922215222381,0.542598887695931,0.32,11,3.25,646.75,771.13,-1496.41,-849.58,245.43,0.39,0.35,0.2,0.45,632.4200000000001,0.101478897081688,0.55,0.017915309446254073,-1.0256475819092272,27126.52,-1329.43,0.7198697068403908,0.39
Pizza,25052,Top Pizza Corner,Cafe,North Shore,1.03,38.47,1560,350,13464.5,424,242,544,16311.28,9309.74,20927.68,0.262573087029159,0.402647344418801,0.28,18,5.31,2888.64,4507.64,893.52,509.98,4117.52,0.29,0.35,0.2,0.45,1606.8,0.33477956855204005,0.55,0.011538461538461539,0.8594726034081603,60013.2,10028.66,0.7756410256410257,0.29
Pizza,25134,Classic Pizza Diner,Full-service,CBD,0.99,36.51,789,229,8360.79,196,112,252,7155.96,4089.12,9200.52,0.388490514829755,0.496481690066867,0.29,13,3.84,967.68,961.72,-1252.09,-715.48,90.64,0.41,0.35,0.2,0.45,781.11,0.11502779510337802,0.55,0.016476552598225603,-0.9182750120238431,28806.39,-915.2099999999999,0.7097591888466412,0.41
Pizza,25500,Classic Pizza House,Full-service,North Shore,1.03,40.3,655,206,8301.8,157,90,202,6327.1,3627.0,8140.6,0.389053661760408,0.484122679312713,0.32,17,5.02,1014.04,1052.86,-1222.25,-700.65,18.38,0.46,0.35,0.2,0.45,674.65,0.12682365892687897,0.55,0.025954198473282442,-0.9221237354570824,26396.5,-851.6600000000001,0.685496183206107,0.46
Pizza,25002,Top Pizza Bistro,Full-service,South Auckland,1.05,44.02,1092,317,13954.34,271,155,349,11929.42,6823.1,15362.98,0.38263408173807,0.492995391390286,0.32,13,3.84,1340.16,1735.51,-2333.75,-1334.8,570.54,0.41,0.35,0.2,0.45,1146.6000000000001,0.12437052687164396,0.55,0.011904761904761904,-1.0309188350789449,48069.84,-1362.5,0.7097069597069597,0.41
Pizza,25137,Classic Pizza Diner,Full-service,CBD,0.99,36.9,1554,474,17490.6,378,216,486,13948.2,7970.4,17933.4,0.396293201216031,0.549098631180823,0.31,9,2.66,1292.76,955.13,-3562.26,-2035.58,-313.45,0.44,0.35,0.2,0.45,1538.46,0.05460816760314602,0.55,0.005791505791505791,-1.5521148644283145,57342.6,-4956.16,0.694980694980695,0.44
Pizza,25569,King Pizza House,Cafe,West Auckland,1.04,40.68,1638,378,15377.04,441,252,567,17939.88,10251.36,23065.56,0.254423635620624,0.409830391569994,0.29,9,2.66,1508.22,5162.78,820.68,468.96,6235.95,0.3,0.35,0.2,0.45,1703.52,0.335745972809382,0.55,0.005494505494505495,1.4122838191479803,66633.84,12688.369999999999,0.7692307692307693,0.3
Pizza,26190,Top Pizza Eatery,Cafe,North Shore,1.03,41.48,633,153,6346.44,168,96,216,6968.64,3982.08,8959.68,0.27351445902139,0.38731206075754,0.29,6,1.77,382.32,2152.54,342.67,195.81,2656.57,0.32,0.35,0.2,0.45,651.99,0.33917348022106997,0.55,0.009478672985781991,0.1640733797507327,26256.84,5347.59,0.7582938388625593,0.32
